step,method,split,loss_mean,loss_std,loss_ci95_low,loss_ci95_high
0,baseline_sgd,train,2.3132402896881104,0.0,2.3132402896881104,2.3132402896881104
0,baseline_sgd,test,2.323817729949951,0.0,2.323817729949951,2.323817729949951
10,baseline_sgd,train,2.3099873065948486,0.0006143191396093835,2.3094957489073007,2.3104788642823966
10,baseline_sgd,test,2.32161279519399,0.0006070340306852937,2.32112706680764,2.3220985235803404
20,baseline_sgd,train,2.306769609451294,0.0008904588902030946,2.3060570939447724,2.3074821249578155
20,baseline_sgd,test,2.319396654764811,0.0007848694672963744,2.3187686283930193,2.3200246811366028
30,baseline_sgd,train,2.303659995396932,0.0011464199805217255,2.302742668362417,2.3045773224314474
30,baseline_sgd,test,2.316943645477295,0.0012999471517072126,2.3159034711206345,2.3179838198339553
40,baseline_sgd,train,2.3012425899505615,0.001459426544172364,2.300074805502798,2.302410374398325
40,baseline_sgd,test,2.315379778544108,0.0017051125367686952,2.3140154043588668,2.316744152729349
0,amplify_theory_high_variance,train,2.3132402896881104,0.0,2.3132402896881104,2.3132402896881104
0,amplify_theory_high_variance,test,2.323817729949951,0.0,2.323817729949951,2.323817729949951
10,amplify_theory_high_variance,train,2.3099873065948486,0.0006143713617525017,2.3094957071208837,2.3104789060688136
10,amplify_theory_high_variance,test,2.3216126759847007,0.000606941229805814,2.3211270218545192,2.322098330114882
20,amplify_theory_high_variance,train,2.3067695697148642,0.000890415460384221,2.3060570889594354,2.307482050470293
20,amplify_theory_high_variance,test,2.319396694501241,0.0007849638410122287,2.3187685926147497,2.3200247963877327
30,amplify_theory_high_variance,train,2.303659995396932,0.0011464199805217255,2.302742668362417,2.3045773224314474
30,amplify_theory_high_variance,test,2.3169436852137246,0.0013000622759744827,2.315903418738465,2.3179839516889844
40,amplify_theory_high_variance,train,2.3012425899505615,0.0014594303144449142,2.300074802485952,2.302410377415171
40,amplify_theory_high_variance,test,2.315379778544108,0.0017051459001601495,2.3140153776625936,2.3167441794256223
0,amplify_random,train,2.3132402896881104,0.0,2.3132402896881104,2.3132402896881104
0,amplify_random,test,2.323817729949951,0.0,2.323817729949951,2.323817729949951
10,amplify_random,train,2.3099895318349204,0.0006203116047593907,2.3094931791766125,2.3104858844932283
10,amplify_random,test,2.3216143051783242,0.0006032664637608245,2.3211315914733763,2.322097018883272
20,amplify_random,train,2.306769053141276,0.0008970432888517936,2.30605126901855,2.3074868372640016
20,amplify_random,test,2.3193962574005127,0.0007821423435142714,2.31877041318222,2.320022101618805
30,amplify_random,train,2.3036587635676065,0.0011560728968493586,2.3027337125913774,2.3045838145438355
30,amplify_random,test,2.316942890485128,0.0013026606832948603,2.3159005448509893,2.3179852361192665
40,amplify_random,train,2.3012448946634927,0.0014742320883786213,2.3000652633130305,2.302424526013955
40,amplify_random,test,2.31538192431132,0.001713314950878429,2.314010986827864,2.3167528617947757
0,amplify_sharp,train,2.3132402896881104,0.0,2.3132402896881104,2.3132402896881104
0,amplify_sharp,test,2.323817729949951,0.0,2.323817729949951,2.323817729949951
10,amplify_sharp,train,2.309984882672628,0.0009939370538162742,2.3091895673906517,2.310780197954604
10,amplify_sharp,test,2.321683963139852,0.0006693247990709464,2.3211483917580797,2.3222195345216243
20,amplify_sharp,train,2.3066514333089194,0.0014015767690778312,2.305529938321857,2.307772928295982
20,amplify_sharp,test,2.31930410861969,0.000927111872952024,2.3185622646187753,2.3200459526206045
30,amplify_sharp,train,2.3034095764160156,0.00169842915087377,2.3020505500532717,2.3047686027787595
30,amplify_sharp,test,2.316771705945333,0.0016653080903033166,2.3154391819506475,2.3181042299400185
40,amplify_sharp,train,2.301233490308126,0.002294757515531751,2.299397301875946,2.303069678740306
40,amplify_sharp,test,2.315445820490519,0.002517028856660675,2.3134317779440705,2.3174598630369676
